fecha,dia_semana,producto,unidades_producidas_formula_ingenua,unidades_vendidas,unidades_desperdiciadas,ventas_perdidas_por_faltante,precio_unitario,costo_produccion_unitario,en_promocion,evento_especial,ingreso,costo_desperdicio_pesos
2025-04-01,Tuesday,Fresa Rellena,127,112,15,0,24,9.0,False,Quincena,2688,135.0
2025-04-02,Wednesday,Fresa Rellena,131,107,24,0,24,9.0,False,,2568,216.0
2025-04-03,Thursday,Fresa Rellena,131,113,18,0,24,9.0,False,,2712,162.0
2025-04-04,Friday,Fresa Rellena,130,130,0,13,24,9.0,False,,3120,0.0
2025-04-05,Saturday,Fresa Rellena,130,130,0,41,24,9.0,False,,3120,0.0
2025-04-06,Sunday,Fresa Rellena,131,131,0,9,24,9.0,False,,3144,0.0
2025-04-07,Monday,Fresa Rellena,125,61,64,0,24,9.0,False,,1464,576.0
2025-04-08,Tuesday,Fresa Rellena,121,96,25,0,24,9.0,False,,2304,225.0
2025-04-09,Wednesday,Fresa Rellena,119,98,21,0,24,9.0,False,,2352,189.0
2025-04-10,Thursday,Fresa Rellena,117,117,0,1,24,9.0,False,,2808,0.0
2025-04-11,Friday,Fresa Rellena,118,118,0,25,24,9.0,False,,2832,0.0
2025-04-12,Saturday,Fresa Rellena,118,118,0,37,24,9.0,False,,2832,0.0
2025-04-13,Sunday,Fresa Rellena,116,116,0,50,24,9.0,False,,2784,0.0
2025-04-14,Monday,Fresa Rellena,120,76,44,0,24,9.0,False,,1824,396.0
2025-04-15,Tuesday,Fresa Rellena,122,88,34,0,24,9.0,False,Quincena,2112,306.0
2025-04-16,Wednesday,Fresa Rellena,121,99,22,0,24,9.0,False,,2376,198.0
2025-04-17,Thursday,Fresa Rellena,121,106,15,0,24,9.0,False,,2544,135.0
2025-04-18,Friday,Fresa Rellena,119,119,0,26,24,9.0,False,,2856,0.0
2025-04-19,Saturday,Fresa Rellena,119,119,0,61,24,9.0,False,,2856,0.0
2025-04-20,Sunday,Fresa Rellena,123,123,0,126,24,9.0,False,Feria Local de Primavera,2952,0.0
2025-04-21,Monday,Fresa Rellena,135,104,31,0,24,9.0,False,Feria Local de Primavera,2496,279.0
2025-04-22,Tuesday,Fresa Rellena,139,139,0,18,24,9.0,False,Feria Local de Primavera,3336,0.0
2025-04-23,Wednesday,Fresa Rellena,149,149,0,14,24,9.0,False,Feria Local de Primavera,3576,0.0
2025-04-24,Thursday,Fresa Rellena,158,158,0,12,24,9.0,False,Feria Local de Primavera,3792,0.0
2025-04-25,Friday,Fresa Rellena,167,167,0,117,24,9.0,False,Feria Local de Primavera,4008,0.0
2025-04-26,Saturday,Fresa Rellena,187,187,0,74,24,9.0,False,Feria Local de Primavera,4488,0.0
2025-04-27,Sunday,Fresa Rellena,198,198,0,70,24,9.0,False,Feria Local de Primavera,4752,0.0
2025-04-28,Monday,Fresa Rellena,201,134,67,0,24,9.0,False,Feria Local de Primavera,3216,603.0
2025-04-29,Tuesday,Fresa Rellena,205,152,53,0,24,9.0,False,Feria Local de Primavera,3648,477.0
2025-04-30,Wednesday,Fresa Rellena,205,146,59,0,24,9.0,False,Feria Local de Primavera,3504,531.0
2025-05-01,Thursday,Fresa Rellena,202,115,87,0,24,9.0,False,Quincena,2760,783.0
2025-05-02,Friday,Fresa Rellena,194,156,38,0,24,9.0,False,,3744,342.0
2025-05-03,Saturday,Fresa Rellena,176,161,15,0,24,9.0,False,,3864,135.0
2025-05-04,Sunday,Fresa Rellena,162,161,1,0,24,9.0,False,,3864,9.0
2025-05-05,Monday,Fresa Rellena,146,76,70,0,24,9.0,False,,1824,630.0
2025-05-06,Tuesday,Fresa Rellena,138,89,49,0,24,9.0,False,,2136,441.0
2025-05-07,Wednesday,Fresa Rellena,129,105,24,0,24,9.0,False,,2520,216.0
2025-05-08,Thursday,Fresa Rellena,123,107,16,0,24,9.0,False,,2568,144.0
2025-05-09,Friday,Fresa Rellena,122,121,1,0,24,9.0,False,,2904,9.0
2025-05-10,Saturday,Fresa Rellena,117,117,0,47,24,9.0,False,,2808,0.0
2025-05-11,Sunday,Fresa Rellena,118,118,0,27,24,9.0,False,,2832,0.0
2025-05-12,Monday,Fresa Rellena,115,82,33,0,24,9.0,False,,1968,297.0
2025-05-13,Tuesday,Fresa Rellena,116,94,22,0,24,9.0,False,,2256,198.0
2025-05-14,Wednesday,Fresa Rellena,117,96,21,0,24,9.0,False,,2304,189.0
2025-05-15,Thursday,Fresa Rellena,116,116,0,14,24,9.0,False,Quincena,2784,0.0
2025-05-16,Friday,Fresa Rellena,119,119,0,15,24,9.0,False,,2856,0.0
2025-05-17,Saturday,Fresa Rellena,121,121,0,41,24,9.0,False,,2904,0.0
2025-05-18,Sunday,Fresa Rellena,120,120,0,54,24,9.0,False,,2880,0.0
2025-05-19,Monday,Fresa Rellena,125,77,48,0,24,9.0,False,,1848,432.0
2025-05-20,Tuesday,Fresa Rellena,124,105,19,0,24,9.0,False,,2520,171.0
2025-05-21,Wednesday,Fresa Rellena,125,104,21,0,24,9.0,False,,2496,189.0
2025-05-22,Thursday,Fresa Rellena,127,96,31,0,24,9.0,False,,2304,279.0
2025-05-23,Friday,Fresa Rellena,122,122,0,20,24,9.0,False,,2928,0.0
2025-05-24,Saturday,Fresa Rellena,123,123,0,45,24,9.0,False,,2952,0.0
2025-05-25,Sunday,Fresa Rellena,124,124,0,8,24,9.0,False,,2976,0.0
2025-05-26,Monday,Fresa Rellena,118,62,56,0,24,9.0,False,,1488,504.0
2025-05-27,Tuesday,Fresa Rellena,116,81,35,0,24,9.0,False,,1944,315.0
2025-05-28,Wednesday,Fresa Rellena,112,99,13,0,24,9.0,False,,2376,117.0
2025-05-29,Thursday,Fresa Rellena,111,111,0,5,24,9.0,False,,2664,0.0
2025-05-30,Friday,Fresa Rellena,114,114,0,75,24,9.0,False,Quincena,2736,0.0
2025-05-31,Saturday,Fresa Rellena,121,121,0,88,24,9.0,False,Quincena,2904,0.0
2025-06-01,Sunday,Fresa Rellena,127,127,0,71,24,9.0,False,Quincena,3048,0.0
2025-06-02,Monday,Fresa Rellena,136,82,54,0,24,9.0,False,,1968,486.0
2025-06-03,Tuesday,Fresa Rellena,139,78,61,0,24,9.0,False,,1872,549.0
2025-06-04,Wednesday,Fresa Rellena,139,97,42,0,24,9.0,False,,2328,378.0
2025-06-05,Thursday,Fresa Rellena,138,120,18,0,24,9.0,False,,2880,162.0
2025-06-06,Friday,Fresa Rellena,139,139,0,228,24,9.0,False,Día Nacional de la Dona,3336,0.0
2025-06-07,Saturday,Fresa Rellena,164,164,0,28,24,9.0,False,,3936,0.0
2025-06-08,Sunday,Fresa Rellena,162,153,9,0,24,9.0,False,,3672,81.0
2025-06-09,Monday,Fresa Rellena,156,80,76,0,24,9.0,False,,1920,684.0
2025-06-10,Tuesday,Fresa Rellena,155,94,61,0,24,9.0,False,,2256,549.0
2025-06-11,Wednesday,Fresa Rellena,158,103,55,0,24,9.0,False,,2472,495.0
2025-06-12,Thursday,Fresa Rellena,158,102,56,0,24,9.0,False,,2448,504.0
2025-06-13,Friday,Fresa Rellena,156,155,1,0,24,9.0,False,,3720,9.0
2025-06-14,Saturday,Fresa Rellena,126,126,0,49,24,9.0,False,,3024,0.0
2025-06-15,Sunday,Fresa Rellena,123,123,0,16,24,9.0,False,Quincena,2952,0.0
2025-06-16,Monday,Fresa Rellena,121,86,35,0,24,9.0,False,,2064,315.0
2025-06-17,Tuesday,Fresa Rellena,122,90,32,0,24,9.0,False,,2160,288.0
2025-06-18,Wednesday,Fresa Rellena,121,102,19,0,24,9.0,False,,2448,171.0
2025-06-19,Thursday,Fresa Rellena,121,119,2,0,24,9.0,False,,2856,18.0
2025-06-20,Friday,Fresa Rellena,124,124,0,24,24,9.0,False,,2976,0.0
2025-06-21,Saturday,Fresa Rellena,123,123,0,68,24,9.0,False,,2952,0.0
2025-06-22,Sunday,Fresa Rellena,125,125,0,37,24,9.0,False,,3000,0.0
2025-06-23,Monday,Fresa Rellena,128,105,23,0,24,9.0,True,,2520,207.0
2025-06-24,Tuesday,Fresa Rellena,131,96,35,0,24,9.0,False,,2304,315.0
2025-06-25,Wednesday,Fresa Rellena,132,105,27,0,24,9.0,False,,2520,243.0
2025-06-26,Thursday,Fresa Rellena,132,106,26,0,24,9.0,False,,2544,234.0
2025-06-27,Friday,Fresa Rellena,130,130,0,1,24,9.0,False,,3120,0.0
2025-06-28,Saturday,Fresa Rellena,128,128,0,33,24,9.0,False,,3072,0.0
2025-06-29,Sunday,Fresa Rellena,124,124,0,15,24,9.0,False,,2976,0.0
2025-06-30,Monday,Fresa Rellena,120,120,0,2,24,9.0,True,Quincena,2880,0.0
2025-07-01,Tuesday,Fresa Rellena,123,98,25,0,24,9.0,False,Quincena,2352,225.0
2025-07-02,Wednesday,Fresa Rellena,123,92,31,0,24,9.0,False,,2208,279.0
2025-07-03,Thursday,Fresa Rellena,121,117,4,0,24,9.0,False,,2808,36.0
2025-07-04,Friday,Fresa Rellena,123,123,0,6,24,9.0,False,,2952,0.0
2025-07-05,Saturday,Fresa Rellena,123,123,0,59,24,9.0,False,,2952,0.0
2025-07-06,Sunday,Fresa Rellena,126,126,0,13,24,9.0,False,,3024,0.0
2025-07-07,Monday,Fresa Rellena,126,77,49,0,24,9.0,False,,1848,441.0
2025-07-08,Tuesday,Fresa Rellena,119,111,8,0,24,9.0,False,,2664,72.0
2025-07-09,Wednesday,Fresa Rellena,121,95,26,0,24,9.0,False,,2280,234.0
2025-07-10,Thursday,Fresa Rellena,121,102,19,0,24,9.0,False,,2448,171.0
2025-07-11,Friday,Fresa Rellena,119,119,0,43,24,9.0,False,,2856,0.0
2025-07-12,Saturday,Fresa Rellena,124,124,0,36,24,9.0,False,,2976,0.0
2025-07-13,Sunday,Fresa Rellena,121,121,0,8,24,9.0,False,,2904,0.0
2025-07-14,Monday,Fresa Rellena,119,81,38,0,24,9.0,False,,1944,342.0
2025-07-15,Tuesday,Fresa Rellena,120,106,14,0,24,9.0,False,Quincena,2544,126.0
2025-07-16,Wednesday,Fresa Rellena,119,112,7,0,24,9.0,False,,2688,63.0
2025-07-17,Thursday,Fresa Rellena,122,122,0,1,24,9.0,False,,2928,0.0
2025-07-18,Friday,Fresa Rellena,125,125,0,20,24,9.0,False,,3000,0.0
2025-07-19,Saturday,Fresa Rellena,122,122,0,51,24,9.0,False,,2928,0.0
2025-07-20,Sunday,Fresa Rellena,124,124,0,27,24,9.0,False,,2976,0.0
2025-07-21,Monday,Fresa Rellena,127,72,55,0,24,9.0,False,,1728,495.0
2025-07-22,Tuesday,Fresa Rellena,126,87,39,0,24,9.0,False,,2088,351.0
2025-07-23,Wednesday,Fresa Rellena,123,86,37,0,24,9.0,False,,2064,333.0
2025-07-24,Thursday,Fresa Rellena,120,105,15,0,24,9.0,False,,2520,135.0
2025-07-25,Friday,Fresa Rellena,117,117,0,23,24,9.0,False,,2808,0.0
2025-07-26,Saturday,Fresa Rellena,116,116,0,49,24,9.0,False,,2784,0.0
2025-07-27,Sunday,Fresa Rellena,115,115,0,45,24,9.0,False,,2760,0.0
2025-07-28,Monday,Fresa Rellena,116,84,32,0,24,9.0,False,,2016,288.0
2025-07-29,Tuesday,Fresa Rellena,118,90,28,0,24,9.0,False,,2160,252.0
2025-07-30,Wednesday,Fresa Rellena,119,119,0,8,24,9.0,False,Quincena,2856,0.0
2025-07-31,Thursday,Fresa Rellena,124,123,1,0,24,9.0,False,Quincena,2952,9.0
2025-08-01,Friday,Fresa Rellena,127,127,0,74,24,9.0,False,Quincena,3048,0.0
2025-08-02,Saturday,Fresa Rellena,136,136,0,15,24,9.0,False,,3264,0.0
2025-08-03,Sunday,Fresa Rellena,134,134,0,19,24,9.0,False,,3216,0.0
2025-08-04,Monday,Fresa Rellena,133,77,56,0,24,9.0,False,,1848,504.0
2025-08-05,Tuesday,Fresa Rellena,132,92,40,0,24,9.0,False,,2208,360.0
2025-08-06,Wednesday,Fresa Rellena,132,92,40,0,24,9.0,False,,2208,360.0
2025-08-07,Thursday,Fresa Rellena,127,112,15,0,24,9.0,False,,2688,135.0
2025-08-08,Friday,Fresa Rellena,125,125,0,11,24,9.0,False,,3000,0.0
2025-08-09,Saturday,Fresa Rellena,116,116,0,70,24,9.0,False,,2784,0.0
2025-08-10,Sunday,Fresa Rellena,121,121,0,55,24,9.0,False,,2904,0.0
2025-08-11,Monday,Fresa Rellena,124,76,48,0,24,9.0,False,,1824,432.0
2025-08-12,Tuesday,Fresa Rellena,124,96,28,0,24,9.0,False,,2304,252.0
2025-08-13,Wednesday,Fresa Rellena,125,105,20,0,24,9.0,False,,2520,180.0
2025-08-14,Thursday,Fresa Rellena,127,113,14,0,24,9.0,False,,2712,126.0
2025-08-15,Friday,Fresa Rellena,127,127,0,26,24,9.0,False,Quincena,3048,0.0
2025-08-16,Saturday,Fresa Rellena,129,129,0,67,24,9.0,False,,3096,0.0
2025-08-17,Sunday,Fresa Rellena,131,131,0,28,24,9.0,False,,3144,0.0
2025-08-18,Monday,Fresa Rellena,128,78,50,0,24,9.0,False,,1872,450.0
2025-08-19,Tuesday,Fresa Rellena,129,102,27,0,24,9.0,False,,2448,243.0
2025-08-20,Wednesday,Fresa Rellena,129,100,29,0,24,9.0,False,,2400,261.0
2025-08-21,Thursday,Fresa Rellena,129,121,8,0,24,9.0,False,,2904,72.0
2025-08-22,Friday,Fresa Rellena,130,130,0,32,24,9.0,False,,3120,0.0
2025-08-23,Saturday,Fresa Rellena,131,131,0,36,24,9.0,False,,3144,0.0
2025-08-24,Sunday,Fresa Rellena,127,127,0,32,24,9.0,False,,3048,0.0
2025-08-25,Monday,Fresa Rellena,127,88,39,0,24,9.0,False,,2112,351.0
2025-08-26,Tuesday,Fresa Rellena,128,87,41,0,24,9.0,False,,2088,369.0
2025-08-27,Wednesday,Fresa Rellena,126,98,28,0,24,9.0,False,,2352,252.0
2025-08-28,Thursday,Fresa Rellena,126,111,15,0,24,9.0,False,,2664,135.0
2025-08-29,Friday,Fresa Rellena,125,125,0,33,24,9.0,False,,3000,0.0
2025-08-30,Saturday,Fresa Rellena,124,124,0,85,24,9.0,False,Quincena,2976,0.0
2025-08-31,Sunday,Fresa Rellena,130,130,0,48,24,9.0,False,Quincena,3120,0.0
2025-09-01,Monday,Fresa Rellena,133,89,44,0,24,9.0,False,Quincena,2136,396.0
2025-09-02,Tuesday,Fresa Rellena,133,89,44,0,24,9.0,False,,2136,396.0
2025-09-03,Wednesday,Fresa Rellena,133,110,23,0,24,9.0,False,,2640,207.0
2025-09-04,Thursday,Fresa Rellena,135,120,15,0,24,9.0,False,,2880,135.0
2025-09-05,Friday,Fresa Rellena,136,136,0,10,24,9.0,False,,3264,0.0
2025-09-06,Saturday,Fresa Rellena,134,134,0,46,24,9.0,False,,3216,0.0
2025-09-07,Sunday,Fresa Rellena,130,130,0,45,24,9.0,False,,3120,0.0
2025-09-08,Monday,Fresa Rellena,130,77,53,0,24,9.0,False,,1848,477.0
2025-09-09,Tuesday,Fresa Rellena,128,105,23,0,24,9.0,False,,2520,207.0
2025-09-10,Wednesday,Fresa Rellena,130,100,30,0,24,9.0,False,,2400,270.0
2025-09-11,Thursday,Fresa Rellena,129,118,11,0,24,9.0,False,,2832,99.0
2025-09-12,Friday,Fresa Rellena,129,126,3,0,24,9.0,False,,3024,27.0
2025-09-13,Saturday,Fresa Rellena,126,126,0,31,24,9.0,False,,3024,0.0
2025-09-14,Sunday,Fresa Rellena,123,123,0,48,24,9.0,False,,2952,0.0
2025-09-15,Monday,Fresa Rellena,122,80,42,0,24,9.0,False,Quincena,1920,378.0
2025-09-16,Tuesday,Fresa Rellena,122,110,12,0,24,9.0,False,,2640,108.0
2025-09-17,Wednesday,Fresa Rellena,123,123,0,1,24,9.0,True,,2952,0.0
2025-09-18,Thursday,Fresa Rellena,127,121,6,0,24,9.0,False,,2904,54.0
2025-09-19,Friday,Fresa Rellena,127,127,0,40,24,9.0,False,,3048,0.0
2025-09-20,Saturday,Fresa Rellena,133,133,0,40,24,9.0,False,,3192,0.0
2025-09-21,Sunday,Fresa Rellena,135,135,0,21,24,9.0,False,,3240,0.0
2025-09-22,Monday,Fresa Rellena,133,77,56,0,24,9.0,False,,1848,504.0
2025-09-23,Tuesday,Fresa Rellena,133,96,37,0,24,9.0,False,,2304,333.0
2025-09-24,Wednesday,Fresa Rellena,131,92,39,0,24,9.0,False,,2208,351.0
2025-09-25,Thursday,Fresa Rellena,126,101,25,0,24,9.0,False,,2424,225.0
2025-09-26,Friday,Fresa Rellena,123,123,0,42,24,9.0,False,,2952,0.0
2025-09-27,Saturday,Fresa Rellena,123,123,0,75,24,9.0,False,,2952,0.0
2025-09-28,Sunday,Fresa Rellena,126,126,0,27,24,9.0,False,,3024,0.0
2025-09-29,Monday,Fresa Rellena,126,79,47,0,24,9.0,False,,1896,423.0
2025-09-30,Tuesday,Fresa Rellena,126,126,0,2,24,9.0,False,Quincena,3024,0.0
2025-10-01,Wednesday,Fresa Rellena,131,117,14,0,24,9.0,False,Quincena,2808,126.0
2025-10-02,Thursday,Fresa Rellena,134,110,24,0,24,9.0,False,,2640,216.0
2025-10-03,Friday,Fresa Rellena,136,136,0,31,24,9.0,False,,3264,0.0
2025-10-04,Saturday,Fresa Rellena,136,136,0,55,24,9.0,False,,3264,0.0
2025-10-05,Sunday,Fresa Rellena,135,135,0,55,24,9.0,False,,3240,0.0
2025-10-06,Monday,Fresa Rellena,140,81,59,0,24,9.0,False,,1944,531.0
2025-10-07,Tuesday,Fresa Rellena,141,103,38,0,24,9.0,False,,2472,342.0
2025-10-08,Wednesday,Fresa Rellena,137,130,7,0,24,9.0,True,,3120,63.0
2025-10-09,Thursday,Fresa Rellena,139,110,29,0,24,9.0,False,,2640,261.0
2025-10-10,Friday,Fresa Rellena,139,139,0,23,24,9.0,False,,3336,0.0
2025-10-11,Saturday,Fresa Rellena,138,138,0,52,24,9.0,False,,3312,0.0
2025-10-12,Sunday,Fresa Rellena,138,138,0,17,24,9.0,False,,3312,0.0
2025-10-13,Monday,Fresa Rellena,133,83,50,0,24,9.0,False,,1992,450.0
2025-10-14,Tuesday,Fresa Rellena,133,99,34,0,24,9.0,False,,2376,306.0
2025-10-15,Wednesday,Fresa Rellena,133,121,12,0,24,9.0,False,Quincena,2904,108.0
2025-10-16,Thursday,Fresa Rellena,131,120,11,0,24,9.0,False,,2880,99.0
2025-10-17,Friday,Fresa Rellena,133,131,2,0,24,9.0,False,,3144,18.0
2025-10-18,Saturday,Fresa Rellena,128,128,0,60,24,9.0,False,,3072,0.0
2025-10-19,Sunday,Fresa Rellena,128,128,0,53,24,9.0,False,,3072,0.0
2025-10-20,Monday,Fresa Rellena,132,92,40,0,24,9.0,False,,2208,360.0
2025-10-21,Tuesday,Fresa Rellena,133,102,31,0,24,9.0,False,,2448,279.0
2025-10-22,Wednesday,Fresa Rellena,134,102,32,0,24,9.0,False,,2448,288.0
2025-10-23,Thursday,Fresa Rellena,131,128,3,0,24,9.0,False,,3072,27.0
2025-10-24,Friday,Fresa Rellena,132,132,0,42,24,9.0,False,,3168,0.0
2025-10-25,Saturday,Fresa Rellena,138,138,0,32,24,9.0,False,,3312,0.0
2025-10-26,Sunday,Fresa Rellena,136,136,0,35,24,9.0,False,,3264,0.0
2025-10-27,Monday,Fresa Rellena,134,79,55,0,24,9.0,False,,1896,495.0
2025-10-28,Tuesday,Fresa Rellena,132,93,39,0,24,9.0,False,,2232,351.0
2025-10-29,Wednesday,Fresa Rellena,131,112,19,0,24,9.0,False,,2688,171.0
2025-10-30,Thursday,Fresa Rellena,132,115,17,0,24,9.0,False,Quincena,2760,153.0
2025-10-31,Friday,Fresa Rellena,131,131,0,58,24,9.0,False,Quincena,3144,0.0
2025-11-01,Saturday,Fresa Rellena,133,133,0,69,24,9.0,False,Quincena,3192,0.0
2025-11-02,Sunday,Fresa Rellena,137,137,0,14,24,9.0,False,,3288,0.0
2025-11-03,Monday,Fresa Rellena,134,84,50,0,24,9.0,False,,2016,450.0
2025-11-04,Tuesday,Fresa Rellena,135,97,38,0,24,9.0,False,,2328,342.0
2025-11-05,Wednesday,Fresa Rellena,136,109,27,0,24,9.0,False,,2616,243.0
2025-11-06,Thursday,Fresa Rellena,135,135,0,9,24,9.0,False,,3240,0.0
2025-11-07,Friday,Fresa Rellena,139,139,0,3,24,9.0,False,,3336,0.0
2025-11-08,Saturday,Fresa Rellena,133,133,0,44,24,9.0,False,,3192,0.0
2025-11-09,Sunday,Fresa Rellena,129,129,0,53,24,9.0,False,,3096,0.0
2025-11-10,Monday,Fresa Rellena,134,78,56,0,24,9.0,False,,1872,504.0
2025-11-11,Tuesday,Fresa Rellena,133,93,40,0,24,9.0,False,,2232,360.0
2025-11-12,Wednesday,Fresa Rellena,132,102,30,0,24,9.0,False,,2448,270.0
2025-11-13,Thursday,Fresa Rellena,131,125,6,0,24,9.0,False,,3000,54.0
2025-11-14,Friday,Fresa Rellena,128,128,0,14,24,9.0,False,,3072,0.0
2025-11-15,Saturday,Fresa Rellena,128,128,0,69,24,9.0,False,Quincena,3072,0.0
2025-11-16,Sunday,Fresa Rellena,131,131,0,41,24,9.0,False,,3144,0.0
2025-11-17,Monday,Fresa Rellena,130,76,54,0,24,9.0,False,,1824,486.0
2025-11-18,Tuesday,Fresa Rellena,130,111,19,0,24,9.0,False,,2664,171.0
2025-11-19,Wednesday,Fresa Rellena,132,113,19,0,24,9.0,False,,2712,171.0
2025-11-20,Thursday,Fresa Rellena,134,123,11,0,24,9.0,False,,2952,99.0
2025-11-21,Friday,Fresa Rellena,133,133,0,16,24,9.0,False,,3192,0.0
2025-11-22,Saturday,Fresa Rellena,134,134,0,66,24,9.0,False,,3216,0.0
2025-11-23,Sunday,Fresa Rellena,135,135,0,30,24,9.0,False,,3240,0.0
2025-11-24,Monday,Fresa Rellena,134,74,60,0,24,9.0,False,,1776,540.0
2025-11-25,Tuesday,Fresa Rellena,134,90,44,0,24,9.0,False,,2160,396.0
2025-11-26,Wednesday,Fresa Rellena,131,92,39,0,24,9.0,False,,2208,351.0
2025-11-27,Thursday,Fresa Rellena,128,128,0,10,24,9.0,True,,3072,0.0
2025-11-28,Friday,Fresa Rellena,130,130,0,30,24,9.0,False,,3120,0.0
2025-11-29,Saturday,Fresa Rellena,131,131,0,58,24,9.0,False,,3144,0.0
2025-11-30,Sunday,Fresa Rellena,130,130,0,46,24,9.0,False,Quincena,3120,0.0
2025-12-01,Monday,Fresa Rellena,131,100,31,0,24,9.0,False,Quincena,2400,279.0
2025-12-02,Tuesday,Fresa Rellena,135,109,26,0,24,9.0,False,,2616,234.0
2025-12-03,Wednesday,Fresa Rellena,138,102,36,0,24,9.0,False,,2448,324.0
2025-12-04,Thursday,Fresa Rellena,139,124,15,0,24,9.0,False,,2976,135.0
2025-12-05,Friday,Fresa Rellena,137,137,0,24,24,9.0,False,,3288,0.0
2025-12-06,Saturday,Fresa Rellena,137,137,0,47,24,9.0,False,,3288,0.0
2025-12-07,Sunday,Fresa Rellena,137,137,0,37,24,9.0,False,,3288,0.0
2025-12-08,Monday,Fresa Rellena,136,88,48,0,24,9.0,False,,2112,432.0
2025-12-09,Tuesday,Fresa Rellena,135,109,26,0,24,9.0,False,,2616,234.0
2025-12-10,Wednesday,Fresa Rellena,135,118,17,0,24,9.0,False,,2832,153.0
2025-12-11,Thursday,Fresa Rellena,137,126,11,0,24,9.0,False,,3024,99.0
2025-12-12,Friday,Fresa Rellena,137,137,0,19,24,9.0,False,,3288,0.0
2025-12-13,Saturday,Fresa Rellena,136,136,0,51,24,9.0,False,,3264,0.0
2025-12-14,Sunday,Fresa Rellena,137,137,0,13,24,9.0,False,,3288,0.0
2025-12-15,Monday,Fresa Rellena,133,133,0,5,24,9.0,True,Quincena,3192,0.0
2025-12-16,Tuesday,Fresa Rellena,141,101,40,0,24,9.0,False,,2424,360.0
2025-12-17,Wednesday,Fresa Rellena,139,84,55,0,24,9.0,False,,2016,495.0
2025-12-18,Thursday,Fresa Rellena,135,135,0,7,24,9.0,True,,3240,0.0
2025-12-19,Friday,Fresa Rellena,137,137,0,50,24,9.0,False,,3288,0.0
2025-12-20,Saturday,Fresa Rellena,141,141,0,60,24,9.0,False,,3384,0.0
2025-12-21,Sunday,Fresa Rellena,143,143,0,33,24,9.0,False,,3432,0.0
2025-12-22,Monday,Fresa Rellena,147,88,59,0,24,9.0,False,,2112,531.0
2025-12-23,Tuesday,Fresa Rellena,140,106,34,0,24,9.0,False,,2544,306.0
2025-12-24,Wednesday,Fresa Rellena,141,109,32,0,24,9.0,False,,2616,288.0
2025-12-25,Thursday,Fresa Rellena,144,124,20,0,24,9.0,False,,2976,180.0
2025-12-26,Friday,Fresa Rellena,142,142,0,17,24,9.0,False,,3408,0.0
2025-12-27,Saturday,Fresa Rellena,138,138,0,50,24,9.0,False,,3312,0.0
2025-12-28,Sunday,Fresa Rellena,136,136,0,41,24,9.0,False,,3264,0.0
2025-12-29,Monday,Fresa Rellena,136,88,48,0,24,9.0,False,,2112,432.0
2025-12-30,Tuesday,Fresa Rellena,136,109,27,0,24,9.0,False,Quincena,2616,243.0
2025-12-31,Wednesday,Fresa Rellena,136,120,16,0,24,9.0,False,Quincena,2880,144.0
2025-01-01,Wednesday,Multigrano,70,70,0,5,22,8.0,False,Quincena,1540,0.0
2025-01-02,Thursday,Multigrano,75,70,5,0,22,8.0,False,,1540,40.0
2025-01-03,Friday,Multigrano,72,72,0,9,22,8.0,False,,1584,0.0
2025-01-04,Saturday,Multigrano,75,75,0,29,22,8.0,False,,1650,0.0
2025-01-05,Sunday,Multigrano,82,82,0,12,22,8.0,False,,1804,0.0
2025-01-06,Monday,Multigrano,85,48,37,0,22,8.0,False,,1056,296.0
2025-01-07,Tuesday,Multigrano,79,56,23,0,22,8.0,False,,1232,184.0
2025-01-08,Wednesday,Multigrano,75,56,19,0,22,8.0,False,,1232,152.0
2025-01-09,Thursday,Multigrano,73,73,0,61,22,8.0,False,Día de la Policía,1606,0.0
2025-01-10,Friday,Multigrano,82,82,0,18,22,8.0,False,,1804,0.0
2025-01-11,Saturday,Multigrano,85,85,0,9,22,8.0,False,,1870,0.0
2025-01-12,Sunday,Multigrano,83,83,0,15,22,8.0,False,,1826,0.0
2025-01-13,Monday,Multigrano,84,47,37,0,22,8.0,False,,1034,296.0
2025-01-14,Tuesday,Multigrano,84,74,10,0,22,8.0,True,,1628,80.0
2025-01-15,Wednesday,Multigrano,86,66,20,0,22,8.0,False,Quincena,1452,160.0
2025-01-16,Thursday,Multigrano,88,88,0,2,22,8.0,True,,1936,0.0
2025-01-17,Friday,Multigrano,81,81,0,15,22,8.0,False,,1782,0.0
2025-01-18,Saturday,Multigrano,81,81,0,39,22,8.0,True,,1782,0.0
2025-01-19,Sunday,Multigrano,84,84,0,4,22,8.0,False,,1848,0.0
2025-01-20,Monday,Multigrano,83,44,39,0,22,8.0,False,,968,312.0
2025-01-21,Tuesday,Multigrano,83,55,28,0,22,8.0,False,,1210,224.0
2025-01-22,Wednesday,Multigrano,80,61,19,0,22,8.0,False,,1342,152.0
2025-01-23,Thursday,Multigrano,79,71,8,0,22,8.0,False,,1562,64.0
2025-01-24,Friday,Multigrano,76,76,0,17,22,8.0,False,,1672,0.0
2025-01-25,Saturday,Multigrano,76,76,0,20,22,8.0,False,,1672,0.0
2025-01-26,Sunday,Multigrano,73,73,0,33,22,8.0,False,,1606,0.0
2025-01-27,Monday,Multigrano,75,52,23,0,22,8.0,False,,1144,184.0
2025-01-28,Tuesday,Multigrano,76,76,0,1,22,8.0,True,,1672,0.0
2025-01-29,Wednesday,Multigrano,79,56,23,0,22,8.0,False,,1232,184.0
